IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE
2012,"PLAINS PIPELINE, L.P.",31.13575,-102.18757,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,29.34525,-94.935183,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,32.1057904,-101.2216288,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2012,CHEVRON MIDSTREAM PIPELINES LLC,30.056,-91.1357,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,,LEAK
2012,JAYHAWK PIPELINE LLC,37.6159,-99.1263,CRUDE OIL,YES,,OTHER
2012,"SHELL PIPELINE CO., L.P.",30.1150416,-90.9009944,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,28.949889,-95.432381,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,40.608277,-74.221761,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"MAGELLAN AMMONIA PIPELINE, L.P.",42.72143,-94.60402,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,CHEVRON PIPE LINE CO,29.485,-89.4441666,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",35.1544444,-119.3388889,CRUDE OIL,NO,CARBON STEEL,LEAK
2012,COLONIAL PIPELINE CO,40.57704,-74.2498,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,"MAGELLAN AMMONIA PIPELINE, L.P.",42.94222,-93.90276,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",32.01493,-102.02951,CRUDE OIL,YES,CARBON STEEL,MECHANICAL PUNCTURE
2012,"BUCKEYE PARTNERS, LP",42.282925,-83.141045,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,29.955034,-94.24222,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2012,"SHELL PIPELINE CO., L.P.",29.1049,-90.1919,CRUDE OIL,NO,,OTHER
2012,"PLAINS PIPELINE, L.P.",35.059321,-119.064098,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,COLONIAL PIPELINE CO,29.97583,-94.05681,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,37.495186,-96.813234,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,PHILLIPS 66 PIPELINE LLC,46.49535,-110.061642,CRUDE OIL,NO,,LEAK
2012,WEST SHORE PIPELINE CO,41.68140797,-87.82598113,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2012,"PLAINS PIPELINE, L.P.",43.8516667,-106.4083333,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,29.911491,-94.008985,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,MARATHON PIPE LINE LLC,39.060075,-88.495556,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",43.8516667,-106.4083333,CRUDE OIL,YES,,LEAK
2012,TAMPA BAY PIPELINE CO.,27.8608333,-82.1983333,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,MARATHON PIPE LINE LLC,38.851604,-90.087322,CRUDE OIL,NO,CARBON STEEL,LEAK
2012,EXXONMOBIL PIPELINE CO,29.764311,-94.982056,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"DELEK PIPELINE TEXAS, INC",32.28877,-94.50289,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"ONEOK NGL PIPELINE, LLC",36.17115,-97.432256,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,,LEAK
2012,SUNOCO PIPELINE L.P.,39.8955,-75.25948,CRUDE OIL,YES,,LEAK
2012,PHILLIPS 66 PIPELINE LLC,39.12889,-94.60709,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,,LEAK
2012,COLONIAL PIPELINE CO,33.85596,-84.62949,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,"PLAINS PIPELINE, L.P.",32.655,-103.1375,CRUDE OIL,YES,,LEAK
2012,SUNOCO PIPELINE L.P.,30.16414,-94.43055,CRUDE OIL,YES,,LEAK
2012,CHEVRON PIPE LINE CO,44.069,-116.98,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"KOCH PIPELINE COMPANY, L.P.",27.826919,-97.198572,CRUDE OIL,YES,CARBON STEEL,OTHER
2012,"SHELL PIPELINE CO., L.P.",29.3786,-95.1101,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,,LEAK
2012,COLONIAL PIPELINE CO,32.78111,-88.04631,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,"PLAINS MARKETING, L.P.",46.41428,-92.03609,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,,LEAK
2012,"PLAINS MARKETING, L.P.",35.9361111,-96.7380556,CRUDE OIL,NO,,LEAK
2012,SUNOCO PIPELINE L.P.,30.1457,-94.4076,CRUDE OIL,NO,,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,37.070361,-89.63841,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,,LEAK
2012,ENERGY TRANSFER COMPANY,31.19309,-102.98994,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,COLONIAL PIPELINE CO,38.834923,-77.399801,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",43.895611,-89.638236,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2012,COLONIAL PIPELINE CO,29.97504,-94.05633,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,OVERFILL OR OVERFLOW
2012,MOTIVA ENTERPRISE LLC,29.51419,-93.5739,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,"MAGELLAN PIPELINE COMPANY, LP",37.81841,-97.37093,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,"KOCH PIPELINE COMPANY, L.P.",46.81973992,-95.14887905,CRUDE OIL,YES,,LEAK
2012,ENBRIDGE PIPELINES (OZARK) L.L.C.,35.95885,-96.75655,CRUDE OIL,NO,,LEAK
2012,THE DOW CHEMICAL COMPANY,28.9598,-95.31151,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,RUPTURE
2012,COLONIAL PIPELINE CO,40.6246,-74.19254,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.203354,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,CHEVRON PIPE LINE CO,29.8964,-94.0054,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2012,"PLAINS PIPELINE, L.P.",41.6872222,-107.9802778,CRUDE OIL,YES,,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,32.779328,-102.950633,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"SHELL PIPELINE CO., L.P.",30.15683,-90.853719,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER
2012,COLONIAL PIPELINE CO,30.90944,-90.87166,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,,LEAK
2012,WEST SHORE PIPELINE CO,43.297089,-88.130513,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2012,"SHELL PIPELINE CO., L.P.",30.1571,-93.0463,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2012,ROSE ROCK MIDSTREAM L.P.,38.09496,-98.58163,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"BUCKEYE PARTNERS, LP",40.513554,-75.53238,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,SUNOCO PIPELINE L.P.,30.80147,-96.28436,CRUDE OIL,YES,,LEAK
2012,SUNOCO PIPELINE L.P.,30.79796,-96.27369,CRUDE OIL,YES,,LEAK
2012,SUNOCO PIPELINE L.P.,32.0729,-96.4767,CRUDE OIL,NO,,LEAK
2012,CENTURION PIPELINE L.P.,33.05365,-103.59627,CRUDE OIL,,,MECHANICAL PUNCTURE
2012,CITGO PRODUCTS PIPELINE CO,28.809202,-96.978674,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,OTHER
2012,"SHELL PIPELINE CO., L.P.",38.025394,-122.129423,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2012,CENTURION PIPELINE L.P.,34.84251,-99.13711,CRUDE OIL,NO,CARBON STEEL,MECHANICAL PUNCTURE
2012,EXPLORER PIPELINE CO,29.81987246,-95.15331796,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",33.247889,-98.792389,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,MECHANICAL PUNCTURE
2012,ROSE ROCK MIDSTREAM L.P.,37.80389,-96.51428,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,EXPLORER PIPELINE CO,37.75877757,-92.67267003,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,BP OIL PIPELINE CO,41.435852,-81.668922,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2012,"MAGELLAN PIPELINE COMPANY, LP",39.08605,-102.46611,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,37.721901,-97.147138,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,SUNOCO PIPELINE L.P.,32.4813,-94.8373,CRUDE OIL,NO,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,29.952222,-96.861139,CRUDE OIL,YES,,LEAK
2012,VALERO TERMINALING AND DISTRIBUTION COMPANY,29.997663,-94.076706,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"BUCKEYE PARTNERS, LP",40.514382,-75.532567,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2012,ROSE ROCK MIDSTREAM L.P.,37.7958,-96.72309,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",34.1897222,-97.3761111,CRUDE OIL,YES,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,28.950953,-95.432542,CRUDE OIL,YES,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,29.145494,-95.674314,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",33.17535,-102.23929,CRUDE OIL,YES,CARBON STEEL,MECHANICAL PUNCTURE
2012,MID - VALLEY PIPELINE CO,32.87718,-91.05218,CRUDE OIL,YES,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,28.949672,-95.431631,CRUDE OIL,NO,,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,29.859222,-94.561908,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OTHER
2012,"MAGELLAN PIPELINE COMPANY, LP",37.93455,-95.243912,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2012,"SHELL PIPELINE CO., L.P.",30.008992,-90.854975,CRUDE OIL,,CARBON STEEL,OTHER
2012,"PLAINS PIPELINE, L.P.",31.7918,-103.13161,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,OXY USA INC,34.00551,-118.14477,CRUDE OIL,YES,,LEAK
2012,CALNEV PIPELINE CO,35.276957,-116.021774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,,LEAK
2012,"BUCKEYE PARTNERS, LP",41.286642,-81.211906,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,CARBON STEEL,LEAK
2012,JAYHAWK PIPELINE LLC,37.8048,-96.91755,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,"OILTANKING, HOUSTON LP",29.747769,-95.129993,CRUDE OIL,NO,CARBON STEEL,OTHER
2012,ENERGY TRANSFER COMPANY,31.68154,-102.07528,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,33.795549,-98.651289,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,PHILLIPS 66 PIPELINE LLC,35.943731,-96.754603,CRUDE OIL,NO,,LEAK
2012,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",46.68889,-92.05972,CRUDE OIL,NO,,LEAK
2012,PHILLIPS 66 PIPELINE LLC,35.737564,-97.379338,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,31.43275,-102.438656,CRUDE OIL,YES,,LEAK
2012,COLONIAL PIPELINE CO,33.99271,-83.41999,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,CHEVRON PIPE LINE CO,35.4672,-119.704,CRUDE OIL,NO,CARBON STEEL,OTHER
2012,"MAGELLAN AMMONIA PIPELINE, L.P.",43.93146,-94.11098,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",31.790487,-103.132559,CRUDE OIL,YES,,LEAK
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",40.352903,-74.125619,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,COLONIAL PIPELINE CO,29.71871,-95.17964,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,SUNOCO PIPELINE L.P.,32.0729,-96.4767,CRUDE OIL,NO,CARBON STEEL,LEAK
2012,"BUCKEYE PARTNERS, LP",41.395652,-87.97975,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,MARATHON PIPE LINE LLC,44.81602,-108.49913,CRUDE OIL,YES,,LEAK
2012,EXPLORER PIPELINE CO,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2012,SINCLAIR TRANSPORTATION COMPANY,40.40966,-91.83585,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,28.949612,-95.430288,CRUDE OIL,NO,CARBON STEEL,OTHER
2012,"KOCH PIPELINE COMPANY, L.P.",39.5894,-92.38284,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,BRIDGER PIPELINE LLC,46.902916,-103.295787,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2012,"MAGELLAN TERMINALS HOLDINGS, LP",35.92536,-96.74162,CRUDE OIL,,CARBON STEEL,LEAK
2012,SUNOCO PIPELINE L.P.,32.26812,-101.40486,CRUDE OIL,,,LEAK
2012,BP USFO/LOGISTICS,40.588225,-74.222514,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,SUNOCO PIPELINE L.P.,34.32044,-100.24465,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"SHELL PIPELINE CO., L.P.",30.0064,-90.4013,CRUDE OIL,NO,,LEAK
2012,EXPLORER PIPELINE CO,38.35257318,-91.32391233,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",37.579665,-97.085468,CRUDE OIL,NO,,LEAK
2012,"PLAINS PIPELINE, L.P.",30.793919,-88.204914,CRUDE OIL,NO,CARBON STEEL,OTHER
2012,ONEOK NGL PIPELINE LP,32.40169,-97.593745,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,29.419652,-95.308771,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,,LEAK
2012,"PLAINS PIPELINE, L.P.",35.7688889,-97.6930556,CRUDE OIL,NO,CARBON STEEL,LEAK
2012,EXXONMOBIL PIPELINE CO,30.554483,-91.457458,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2012,ENTERPRISE CRUDE PIPELINE LLC,34.244372,-97.948581,CRUDE OIL,NO,,LEAK
2012,"BUCKEYE PARTNERS, LP",40.608511,-74.239999,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,29.145153,-95.67591,CRUDE OIL,,,LEAK
2012,MID - VALLEY PIPELINE CO,39.03543,-84.69089,CRUDE OIL,NO,,LEAK
2012,CITGO PETROLEUM CORPORATION (TERMINALS),41.62672,-87.433952,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,"BP PIPELINES (ALASKA), INC",70.15120454,-147.0965357,CRUDE OIL,YES,,OTHER
2012,CONOCOPHILLIPS,34.972892,-120.444417,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,MOTIVA ENTERPRISE LLC,29.52107,-93.5745,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,EXXONMOBIL OIL CORP - WEST COAST,35.04474,-119.19115,CRUDE OIL,YES,,LEAK
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",40.352903,-74.125619,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,29.06023333,-95.35065556,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,,LEAK
2012,EXXONMOBIL PIPELINE CO,27.83125,-97.51745,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW
2012,"MAGELLAN PIPELINE COMPANY, LP",37.78977,-96.90047,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,"PLAINS PIPELINE, L.P.",35.9382,-96.74755,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.862785,-102.920159,CRUDE OIL,NO,CARBON STEEL,LEAK
2012,EXPLORER PIPELINE CO,40.647936,-88.340732,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,"MAGELLAN PIPELINE COMPANY, LP",45.05919,-93.19544,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,EXXONMOBIL PIPELINE CO,30.492551,-91.187577,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,OVERFILL OR OVERFLOW
2012,EXXONMOBIL PIPELINE CO,30.010536,-90.861846,CRUDE OIL,YES,CARBON STEEL,OTHER
2012,COLONIAL PIPELINE CO,32.02821,-89.10162,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,LEAK
2012,ONEOK NGL PIPELINE LP,35.34866,-98.09101,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,,LEAK
2012,"PLAINS PIPELINE, L.P.",33.80197,-118.23844,CRUDE OIL,NO,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,35.953247,-96.758858,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,SUNOCO PIPELINE L.P.,30.1408,-94.3989,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2012,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",47.68889,-95.41222,CRUDE OIL,YES,,LEAK
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.203354,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"CCPS TRANSPORTATION, LLC",39.72708,-92.04994,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,KINDER MORGAN CO2 CO. LP,33.03138,-102.82777,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,LEAK
2012,"BUCKEYE PARTNERS, LP",40.711686,-84.132645,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",32.01426,-102.02737,CRUDE OIL,YES,,LEAK
2012,COLONIAL PIPELINE CO,29.974993,-94.05586,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2012,WEST SHORE PIPELINE CO,41.658008,-88.041942,CRUDE OIL,YES,,LEAK
2012,KINDER MORGAN CO2 CO. LP,33.03138,-102.82027,CO2 (CARBON DIOXIDE),NO,,LEAK
2012,SUNOCO PIPELINE L.P.,30.8568,-96.45806,CRUDE OIL,NO,,LEAK
2012,OLYMPIC PIPE LINE COMPANY,48.455641,-122.390712,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,OLYMPIC PIPE LINE COMPANY,48.455641,-122.390712,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2012,ENTERPRISE CRUDE PIPELINE LLC,33.795549,-98.651289,CRUDE OIL,YES,CARBON STEEL,LEAK
2012,ENTERPRISE PRODUCTS OPERATING LLC,31.821442,-94.469056,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2012,"PLAINS PIPELINE, L.P.",41.148878,-103.682297,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
