IYEAR,NAME,OPERATOR_CITY_NAME,OPERATOR_STATE_ABBREVIATION,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE
2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,WICHITA,KS,45.526048,-98.515008,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,500,0,450,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2012,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,44.759651,-93.035311,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0,0.19,NO,,NO,,NO,,LEAK,OTHER
2012,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,44.87601,-92.99642,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0,0.24,NO,,NO,,,,LEAK,CRACK
2012,WEST TEXAS GULF PIPELINE CO,HOUSTON,TX,32.1532,-97.3751,CRUDE OIL,2,0,1.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,
2012,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,41.49806,-87.51722,CRUDE OIL,0.01,0,0.01,NO,,NO,,YES,CARBON STEEL,OTHER,
2012,PETROLEUM FUEL AND TERMINAL COMPANY,BALTIMORE,MD,39.27126,-76.56328,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5,,5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",GALENA PARK,TX,29.73093,-95.20397,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,0,1,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2012,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,42.53889,-88.63417,CRUDE OIL,5,0,5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2012,COLONIAL PIPELINE CO,ALPHARETTA,GA,40.57729,-74.25051,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.4,0,5.4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2012,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,44.05727,-84.108636,CRUDE OIL,20,0,20,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2012,EXPLORER PIPELINE CO,TULSA,OK,30.26630836,-95.35229159,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,14,0,14,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2012,CENEX PIPELINE LLC,LAUREL,MT,45.65804642,-108.7596488,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.35,0,0,NO,,NO,,,,LEAK,CONNECTION FAILURE
2012,CONOCOPHILLIPS,HOUSTON,TX,30.239319,-93.268658,CRUDE OIL,0.83,0,0.83,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2012,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,27.83146,-97.51851,CRUDE OIL,1.2,0,1.1,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2012,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,44.73486,-93.19663,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1477,0,1195.24,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2012,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,34.94212,-98.16142,CRUDE OIL,100,,0,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE
2012,EXXONMOBIL PIPELINE CO,SPRING,TX,30.01612,-90.865628,CRUDE OIL,0.45,0,0.45,NO,,NO,,NO,,OTHER,
2012,CONOCOPHILLIPS,HOUSTON,TX,37.761233,-97.307172,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,0,0,NO,,NO,,,,LEAK,SEAL OR PACKING
2012,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.51846,-94.84417,CRUDE OIL,0.35,0,0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
2012,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.696043,-84.126666,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0,0.6,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2012,"PLAINS MARKETING, L.P.",HOUSTON,TX,33.764,-118.228,CRUDE OIL,0.5,0,0.5,NO,,NO,,NO,,LEAK,PINHOLE
2012,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,35.951559,-96.75914,CRUDE OIL,32,,30,NO,,NO,,NO,CARBON STEEL,OTHER,
2012,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,41.6076,-87.4667,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0,0.24,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2012,COLONIAL PIPELINE CO,ALPHARETTA,GA,29.97501,-94.05586,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.33,0,0.33,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
2012,KINDER MORGAN WINK PIPELINE LP,HOUSTON,TX,31.47285,-102.89311,CRUDE OIL,26,0,20,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2012,EXXONMOBIL PIPELINE CO,SPRING,TX,29.84722,-94.90222,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.16,0,0,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2012,WEST TEXAS GULF PIPELINE CO,HOUSTON,TX,31.15279,-97.37467,CRUDE OIL,70,0,70,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2012,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,39.136219,-94.601051,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,262,0,242,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2012,SINCLAIR TRANSPORTATION COMPANY,SALT LAKE CITY,UT,42.854803,-106.41171,CRUDE OIL,440,0,245,NO,,NO,,,CARBON STEEL,OTHER,
2012,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",DALLAS,TX,32.84745,-104.38975,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,0,0,NO,,NO,,,,OVERFILL OR OVERFLOW,
2012,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,44.642128,-90.957761,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.52,12.48,0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2012,"LION OIL TRADING & TRANSPORTATION, INC",DALLAS,TX,33.20242,-92.65195,CRUDE OIL,60,,59,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2012,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.29213,-79.5866,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0,0.43,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2012,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,30.011111,-90.838889,CRUDE OIL,0.5,0,0.5,NO,,NO,,NO,,LEAK,CRACK
2012,ONEOK NGL PIPELINE LP,TULSA,OK,41.56563,-93.526816,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,11.9,0.1,5.95,NO,,NO,,YES,CARBON STEEL,OTHER,
2012,ENBRIDGE STORAGE (PATOKA) L.L.C.,HOUSTON,TX,38.78778,-89.08389,CRUDE OIL,0.17,0,0.17,NO,,NO,,NO,,LEAK,CRACK
2012,COLONIAL PIPELINE CO,ALPHARETTA,GA,32.02879,-89.10231,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.95,0,0.95,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2012,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,39.12851,-94.60418,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.71,0.1,0,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2012,COLONIAL PIPELINE CO,ALPHARETTA,GA,34.553462,-82.48791,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,323.8,0,300.5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2012,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2,0,2,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2012,BP USFO/LOGISTICS,NAPERVILLE,IL,40.58888,-74.22233,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,75,0,64,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2012,CONOCOPHILLIPS,HOUSTON,TX,33.802717,-118.249779,CRUDE OIL,2,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2012,ALYESKA PIPELINE SERVICE CO,ANCHORAGE,AK,65.31111,-148.279,CRUDE OIL,3.26,0,3.26,NO,,NO,,,,LEAK,CRACK
2012,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,42.9517,-87.8962,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,215,,128,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2012,COLONIAL PIPELINE CO,ALPHARETTA,GA,33.857292,-84.629335,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.31,0,0.31,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
2012,SUNOCO PIPELINE L.P.,HOUSTON,TX,41.17974,-82.21559,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1950,0,728.5,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2012,ONEOK NGL PIPELINE LP,TULSA,OK,34.521102,-96.623514,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.14,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2012,EXXONMOBIL OIL CORP - WEST COAST,SPRING,TX,35.2256,-119.562467,CRUDE OIL,0.84,0,0.84,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
2012,SUNOCO PIPELINE L.P.,HOUSTON,TX,30.0889,-94.6507,CRUDE OIL,2,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2012,CONOCOPHILLIPS,HOUSTON,TX,30.158686,-93.339919,CRUDE OIL,0.5,0,0.5,NO,,NO,,,,OTHER,
2012,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,38.866606,-98.837622,CRUDE OIL,0.12,0,0,NO,,NO,,,,OTHER,
2012,SUNOCO PIPELINE L.P.,HOUSTON,TX,31.9587,-100.54374,CRUDE OIL,117,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2012,MARATHON PIPE LINE LLC,FINDLAY,OH,44.817233,-108.501412,CRUDE OIL,1.5,0,1.5,NO,,NO,,NO,,LEAK,OTHER
2012,ONEOK NGL PIPELINE LP,TULSA,OK,36.773902,-97.757636,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,33.79,20,20,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2011,JAYHAWK PIPELINE LLC,MCPHERSON,KS,39.10878,-99.17953,CRUDE OIL,150,0,100,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2011,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.63239,-99.80477,CRUDE OIL,2,0,0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,
2011,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,29.750786,-95.209372,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.23,0,0.2,NO,,NO,,,,LEAK,SEAL OR PACKING
2011,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,31.78341,-103.46442,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0,0,0,NO,,YES,1,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2011,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,31.78341,-103.46442,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3283,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,RUPTURE,
2011,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",PORT ARTHUR,TX,29.893363,-93.9928,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2,0,1,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
2011,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,39.45627,-92.08238,CRUDE OIL,0.83,0,0.83,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2011,SUNOCO PIPELINE L.P.,HOUSTON,TX,30.2867,-94.5058,CRUDE OIL,2.5,0,0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,28.93564,-95.320507,CRUDE OIL,1,0,0,NO,,NO,,NO,,LEAK,PINHOLE
2011,DIXIE PIPELINE,HOUSTON,TX,33.6809,-81.8849,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,22,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2011,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,36.632156,-97.125787,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,250,0,150,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2011,COLONIAL PIPELINE CO,ALPHARETTA,GA,36.06889,-78.06611,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.3,0,2,NO,,NO,,YES,,LEAK,OTHER
2011,ST. JAMES OIL CORPORATION,LAGUNA HILLS,CA,34.0522342,-118.2436849,CRUDE OIL,0.5,0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2011,"KOCH PIPELINE COMPANY, L.P.",WICHITA,KS,32.29488,-97.13418,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.23,0,0.23,NO,,NO,,YES,,LEAK,CONNECTION FAILURE
2011,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.06704,-96.4719,CRUDE OIL,0.71,0,0,NO,,NO,,NO,,LEAK,PINHOLE
2011,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,40.31277,-95.72125,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,650,0,58,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2011,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,40.31277,-95.72125,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2184,0,194,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,WICHITA,KS,30.796962,-91.919893,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.06,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2011,BELLE FOURCHE PIPELINE CO,CASPER,WY,47.673856,-103.65985,CRUDE OIL,1000,,470,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2011,ONEOK NGL PIPELINE LP,TULSA,OK,36.413056,-99.193611,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,360,0,0,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2011,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.080874,-103.176847,CRUDE OIL,0,,0,NO,,NO,,NO,CARBON STEEL,OTHER,
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,33.68092,-97.075241,CRUDE OIL,1,0,0,NO,,NO,,,,LEAK,CRACK
2011,UNOCAL PIPELINE CO - EASTERN REGION,HOUSTON,TX,29.9948,-93.9853,CRUDE OIL,31,0,27,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2011,ONEOK NGL PIPELINE LP,TULSA,OK,41.565497,-93.526862,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0.1,0,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2011,BELLE FOURCHE PIPELINE CO,CASPER,WY,47.907607,-103.650532,CRUDE OIL,800,,650,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2011,COLONIAL PIPELINE CO,ALPHARETTA,GA,33.59872,-85.82542,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,69,0,68,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2011,"KINDER MORGAN LIQUID TERMINALS, LLC",GALENA PARK,TX,29.43573,-95.121835,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,10,0,10,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2011,"KINDER MORGAN LIQUID TERMINALS, LLC",GALENA PARK,TX,29.43573,-95.121835,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.12,0,0.12,NO,,NO,,YES,,OVERFILL OR OVERFLOW,
2011,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,36.18992091,-120.3568058,CRUDE OIL,0.02,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",DALLAS,TX,31.85557,-102.67191,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2011,SUNOCO PIPELINE L.P.,HOUSTON,TX,33.22053,-99.87124,CRUDE OIL,0.36,0,0,NO,,NO,,YES,,LEAK,SEAL OR PACKING
2011,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,29.79428,-95.28162,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1855,0,1855,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.724843,-95.884289,CRUDE OIL,100,0,100,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE
2011,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,30.16485,-93.35127,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,85,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2011,MARATHON PIPE LINE LLC,FINDLAY,OH,39.711344,-88.85166,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.01,0,0.01,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2011,BP USFO/LOGISTICS,NAPERVILLE,IL,40.588225,-74.222514,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.19,0,1.19,NO,,NO,,NO,,LEAK,CONNECTION FAILURE
2011,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,47.68889,-95.41222,CRUDE OIL,0.48,0,0.48,NO,,NO,,NO,,LEAK,SEAL OR PACKING
2011,WEST SHORE PIPELINE CO,BREINIGSVILLE,PA,41.659288,-87.569198,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,16.6,0,16.6,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,35.94085,-96.7502,CRUDE OIL,140,,85,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.34578,-94.936904,CRUDE OIL,2490,,2490,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2011,TRANSMONTAIGNE OPERATING COMPANY L.P.,DENVER,CO,25.964238,-97.381096,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1330,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2011,BELLE FOURCHE PIPELINE CO,CASPER,WY,44.021949,-105.538019,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1958,,53,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2011,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.599125,-100.76886,CRUDE OIL,90,0,90,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2011,BELLE FOURCHE PIPELINE CO,CASPER,WY,46.861678,-102.777616,CRUDE OIL,200,,120,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,33.86345,-97.953363,CRUDE OIL,1.5,0,0,NO,,NO,,,,LEAK,OTHER
2011,"MAGELLAN TERMINALS HOLDINGS, LP",TULSA,OK,35.96143,-96.71889,CRUDE OIL,0.47,0,0.47,NO,,NO,,,,LEAK,SEAL OR PACKING
2011,CONOCOPHILLIPS,HOUSTON,TX,30.239269,-93.290375,CRUDE OIL,0.95,0,0.85,NO,,NO,,,,LEAK,OTHER
2011,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,47.68889,-95.41222,CRUDE OIL,10,0,10,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK
2011,CHEVRON PETROCHEMICAL PIPELINE LLC,HOUSTON,TX,30.355333,-92.708299,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.23,500,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2011,CONOCOPHILLIPS,HOUSTON,TX,37.963297,-121.948261,CRUDE OIL,45,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2011,KINDER MORGAN COCHIN LLC,CALGARY,,41.60720541,-89.7349367,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5648,0,0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,
2011,"PLAINS PIPELINE, L.P.",HOUSTON,TX,31.89631,-102.56548,CRUDE OIL,80,,80,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2011,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.26812,-101.40486,CRUDE OIL,0.48,0,0,NO,,NO,,,,LEAK,CONNECTION FAILURE
2011,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,40.591656,-74.22071,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.25,0,0.2,NO,,NO,,NO,,LEAK,PINHOLE
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,33.970039,-97.334269,CRUDE OIL,0.23,0,0,NO,,NO,,,,LEAK,CRACK
2011,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.345464,-94.935654,CRUDE OIL,6,0,3,NO,,NO,,,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2011,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,39.9923,-86.1359,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,9.5,,9.4,NO,,NO,,NO,CARBON STEEL,OTHER,
2011,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,35.3275,-119.6575,CRUDE OIL,3,0,3,NO,,NO,,YES,,LEAK,PINHOLE
2011,"OILTANKING PORT NECHES, LLC",PORT NECHES ,TX,29.970953,-93.938061,CRUDE OIL,4,0,0,NO,,NO,,NO,,LEAK,PINHOLE
2011,PLANTATION PIPE LINE CO,HOUSTON,TX,33.45542,-84.40389,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,23,,23,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2011,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,35.02529,-101.51128,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.35,0,0,NO,,NO,,,,LEAK,PINHOLE
2011,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,34.63366,-97.1581,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5,0,5,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2011,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,41.93805,-87.89138,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,0,0.48,NO,,NO,,NO,,LEAK,OTHER
